latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
53.64912,0.11485,KEITH FEARNLEY FURNITURE LIMITED,,HU12 0TS,Total Exemption Small,"Other builders  carpentry, joinery"
53.55694,-0.49788,ROCAL INSULATING PANELS LTD.,www.rocal.co.uk,DN20 8AR,Small company,"Veneer sheets, wood-based panels"
53.80961,-1.50789,MW GOLD JOINERY LTD,,LS9 6BE,Not Available,"Other builders  carpentry, joinery"
53.97548,-1.56692,ULTRAMILL LIMITED,,HG3 1GY,Total Exemption Small,"Other builders  carpentry, joinery"
54.27725,-0.4097,PAUL SCOTT JOINERY LIMITED,,YO11 1UB,Total Exemption Small,"Other builders  carpentry, joinery"
53.99006,-1.1009,HARDGRAVE JOINERY LIMITED,www.hardgravejoinery.co.uk,YO30 4WT,Micro-entity accounts,"Other builders  carpentry, joinery"
53.78422,-1.57941,WHITEHALL JOINERY LIMITED,,LS12 6EZ,Total Exemption Small,"Other builders  carpentry, joinery"
54.08366,-0.19234,EAST YORKSHIRE ALUMINIUM & GLASS LIMITED,www.eygwindows.co.uk,YO15 2AL,Full accounts,Builders' ware of plastic
53.58228,-1.17921,CARCROFT JOINERY LIMITED,www.carcroftjoinery.co.uk,DN6 8DA,Total Exemption Small,"Other builders  carpentry, joinery"
53.8729,-1.90473,SAGARS GLASS AND WINDOWS LIMITED,www.sagarsglass.co.uk,BD21 3HB,Micro-entity accounts,Builders' ware of plastic
53.9576,-0.97424,HBR (NORTH) LIMITED,www.houghtons.plus.com,YO19 5PD,Total Exemption Small,"Other builders  carpentry, joinery"
53.89259,-0.32062,BRIAN FELL (LEVEN) LIMITED,www.brianfell.co.uk,HU17 5LF,Total Exemption Small,"Other builders  carpentry, joinery"
53.76577,-1.37697,BROWNHIRST JOINERY LIMITED,www.brownhirstjoinery.com,LS25 7NQ,Total Exemption Small,"Other builders  carpentry, joinery"
53.56695,-0.07728,MADE TO MEASURE JOINERY GRIMSBY LIMITED,www.madetomeasurejoinery.co.uk,DN32 9BA,Total Exemption Small,"Other builders  carpentry, joinery"
53.78665,-1.52355,3G JOINERY AND SHOPFITTING LIMITED,www.3gjoinery.co.uk,LS9 0RQ,Total Exemption Small,"Other builders  carpentry, joinery"
53.89237,-1.74205,BAUERDECKING LIMITED,www.bauerdecking.com,LS29 6EW,Total Exemption Small,"Other builders  carpentry, joinery"
53.76386,-0.37607,WILSON & SONS JOINERY LIMITED,,HU5 4EF,Not Available,"Other builders  carpentry, joinery"
53.74663,-1.69235,A B BLINDS LTD,,BD11 2NA,Total Exemption Small,Builders' ware of plastic
54.12727,-0.81631,NORTON JOINERY LIMITED,www.nortonjoinery.co.uk,YO17 6NW,Total Exemption Small,"Other builders  carpentry, joinery"
53.73068,-0.36842,SOL SPECIALIST MANUFACTURE LIMITED,www.soluk.co.uk,HU3 4HH,Total Exemption Small,"Other builders  carpentry, joinery"
53.63611,-1.72737,A. SHOTTON LIMITED,www.ashotton.co.uk,HD8 0FA,Total Exemption Small,"Other builders  carpentry, joinery"
53.58296,-1.1813,J P J CONTRACTS LIMITED,,DN6 8DP,Total Exemption Small,"Other builders  carpentry, joinery"
