latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
54.10778,-0.64435,JP LOGGING LIMITED,,YO17 8BW,Total Exemption Small,Logging
53.60794,-0.67439,LLAG LTD,,DN15 8NJ,Total Exemption Small,"Silviculture, other forestry activities"
53.9624,-2.026349,DUGGAN FORESTRY LTD.,,BD23 1QT,Total Exemption Small,"Silviculture, other forestry activities"
53.77445,-1.53287,CLIVE WALKER TIMBER LIMITED,www.clivewalkertimber.co.uk,LS10 2BR,Total Exemption Small,"Sawmilling, planing of wood"
53.96968,-0.83419,CARBON NEUTRAL SOLUTIONS LIMITED,,YO41 5SH,Total Exemption Small,Support services to forestry
53.82979,-1.66328,WOODLANDS HOMECARE LIMITED,www.woodlands-sheds.com,LS13 1NP,Medium Company,"Sawmilling, planing of wood"
53.848319,-1.631424,WOODLANDS HOMECARE LIMITED,www.woodlands-sheds.com,LS18 5NZ,Medium Company,"Sawmilling, planing of wood"
54.45178,-1.13973,SUTCLIFFE WALLACE LIMITED,,TS9 7ET,Total Exemption Small,Logging
53.9624,-2.026349,REALFOREST LIMITED,,BD23 1QT,Total Exemption Small,"Silviculture, other forestry activities"
53.85184,-0.44942,J.B. TIMBER LIMITED,www.jbtimber.co.uk,HU17 7EG,Total Exemption Small,"Sawmilling, planing of wood"
53.89434,-0.97039,THORNE ENGINEERS LTD.,,YO19 6AF,Total Exemption Small,"Silviculture, other forestry activities"
54.37517,-1.71196,FORESTRY AND COUNTRYSIDE MANAGEMENT LIMITED,,DL9 4SB,Total Exemption Small,Support services to forestry
54.253765,-1.593869,EUROFOREST LIMITED,,DL8 2TA,Group,Support services to forestry
53.91605,-1.27626,BARDSEY TREE SERVICES LTD,,LS24 8BQ,Total Exemption Small,"Silviculture, other forestry activities"
53.6259,-1.85263,DAGS SERVICES LTD,,HD7 5RB,Not Available,Logging
53.64744,-1.78445,DRAGONFLY GROUNDS CARE LTD,,HD1 1JP,Total Exemption Small,"Silviculture, other forestry activities"
