latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
53.84787,-1.64983,HOT HEADZ LIMITED,www.trampoilskimmers.co.uk,LS18 5RN,Total Exemption Small,Condiments and seasonings
53.75659,-0.09807,J & A SMALES LIMITED,,HU12 9DJ,Not Available,Post-harvest crop activities
53.76255,-1.50613,ARLA FOODS INGREDIENTS UK LIMITED,www.arlafoods.co.uk,LS10 1AB,Full accounts,Dairy
54.17318,-1.36164,IPN MIDCO 2 LIMITED,,YO7 3HE,Small company,Prepared pet foods
53.55989,-0.63039,GK BAKERY UK LTD,,DN16 3DA,Not Available,"Bread; pastry goods, cakes"
53.58228,-1.17921,G.H.E.PHILLIPS(FABRICS)LIMITED,www.janespantry.co.uk,DN6 8DA,Total Exemption Small,"Bread; pastry goods, cakes"
54.17288,-0.71808,THE YORKSHIRE PUDDING PIE COMPANY LTD,,YO17 8JU,Not Available,Prepared meals and dishes
53.71774,-1.85215,NESTLE UK LTD.,www.nestle.co.uk,HX3 9HT,Full accounts,Other food products nec
53.64185,-1.82075,YORKSHIRE DAMA CHEESE LIMITED,,HD3 4JN,Not Available,Dairy
53.67876,-1.51627,ARLA FOODS LIMITED,www.arlafoods.co.uk,WF2 9BL,Full accounts,Dairy
53.60472,-0.18211,SKIPPER'S PET PRODUCTS LIMITED,,DN41 8TH,Total Exemption Small,Prepared pet foods
54.53518,-1.5787,MICHAELS BAKERY LTD,,DL3 9EL,Total Exemption Small,"Bread; pastry goods, cakes"
53.90526,-0.16759,YORKSHIRE MEADOWS LTD,,HU18 1TF,Micro-entity accounts,Animal production support activities
53.76186,-0.78809,LESTER (FALLEN STOCK) LIMITED,,DN14 7QQ,Total Exemption Small,Animal production support activities
53.99999,-1.45314,TRUEFOODS INTERNATIONAL LIMITED,,HG5 8NZ,Not Available,Prepared meals and dishes
53.67301,-1.25663,YORKSHIRE GAME LIMITED,www.yorkshiregame.co.uk,WF8 3BT,Total Exemption Small,"Meat processing, preserving"
53.79701,-1.72609,WORLD BREAD LOTTERY (KLA) LIMITED,,BD3 9NR,Not Available,"Bread; pastry goods, cakes"
53.97709,-1.11058,DATA WASTE AND STORAGE LIMITED,,YO30 5PA,Total Exemption Small,Pulp
53.75783,-0.27297,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU9 5AQ,Full accounts,"Bread; pastry goods, cakes"
53.89651,-1.53317,THE LINDUM SNACK COMPANY LIMITED,www.bigthoughts.co.uk,LS17 9LF,Full accounts,Other food products nec
53.74663,-0.43136,THE HULL FISH COMPANY LIMITED,www.hullcleaningservices.com,HU10 7BY,Total Exemption Small,"Fish processing, preserving"
53.73048,0.03238,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU19 2HB,Full accounts,"Bread; pastry goods, cakes"
54.16498,-1.49518,TASTE TRADITION LIMITED,www.tastetraditiondirect.co.uk,HG4 5BF,Total Exemption Small,"Meat, poultry meat production"
54.13242,-0.77276,KARRO FOOD FROZEN LIMITED,www.karro.co.uk,YO17 9HG,Full accounts,"Meat processing, preserving"
53.96084,-0.57945,CREAM OF THE WOLDS LIMITED,,YO25 9EJ,Total Exemption Small,Ice cream
53.61767,-0.94939,THE REAL YORKSHIRE PUDDING CO LIMITED,www.realyorks.co.uk,DN8 5JS,Full accounts,Other food products nec
53.66236,-1.30953,E T L DEVELOPMENTS LIMITED,,WF8 3DZ,Total Exemption Small,Animal production support activities
54.52467,-1.51129,JLM GLOBAL FOODS LIMITED,www.jlmglobalfoods.com,DL1 4QB,Total Exemption Small,Other food products nec
54.52342,-1.58296,DOG FERTILITY LTD,,DL3 8RP,Not Available,Animal production support activities
53.55208,-0.49055,GREGGS PLC,www.greggs.co.uk,DN20 8JE,Group,"Bread; pastry goods, cakes"
53.78879,-1.23045,PECAN DELUXE CANDY (EUROPE) LIMITED,www.pecandeluxe.com,LS25 6ES,Full accounts,Other food products nec
53.68495,-1.54327,ASHWOOD PREMIER HOUSE LIMITED,,WF5 9TP,Total Exemption Small,Animal production support activities
54.56242,-1.31205,GREGGS PLC,www.greggs.co.uk,TS18 1AL,Group,"Bread; pastry goods, cakes"
54.47011,-1.19287,GILLHAMS (SHROPSHIRE) LIMITED,www.gillhams.com,TS9 5DQ,Total Exemption Small,"Bread; pastry goods, cakes"
53.9674,-1.09043,TOP COLLAR LTD,,YO30 6HZ,Total Exemption Small,Prepared pet foods
53.83195,-1.64204,GREGGS PLC,www.greggs.co.uk,LS18 4QD,Group,"Bread; pastry goods, cakes"
53.9056,-1.69403,GREGGS PLC,www.greggs.co.uk,LS21 3AQ,Group,"Bread; pastry goods, cakes"
53.70276,-1.40048,J F RENSHAW LTD,www.renshawnapier.co.uk,WF6 1RY,Full accounts,Sugar
53.60658,-0.66252,ABBEYDALE FOOD GROUP LIMITED,www.abbeydalefoodgroup.co.uk,DN15 8QJ,Group,Prepared meals and dishes
53.78267,-1.06708,WALKER GRAIN STORAGE LIMITED,,YO8 4PW,Total Exemption Small,Post-harvest crop activities
53.75388,-0.37338,CHANTERLANDS BAKERY LTD,,HU5 3TT,Total Exemption Small,"Bread; pastry goods, cakes"
53.67858,-1.76504,EVENT REMEDIES LTD,,HD2 1GN,Total Exemption Small,Animal production support activities
53.90187,-1.12073,YORVALE LIMITED,www.yorvale.co.uk,YO23 2XA,Total Exemption Small,Ice cream
53.58922,-0.65353,ALBION ARTISAN FOODS LIMITED,www.albionbakery.co.uk,DN15 7PQ,Total Exemption Small,"Bread; pastry goods, cakes"
53.94342,-2.04174,BANCROFT LENTIL LIMITED,,BD23 3DD,Total Exemption Small,Prepared meals and dishes
53.65506,-0.27426,PETER BELL FARM CLEANING SERVICES LIMITED,,DN40 3NT,Total Exemption Small,Animal production support activities
53.96005,-1.08312,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,YO1 8QR,Full accounts,"Bread; pastry goods, cakes"
53.64787,-1.78649,HONLEY SHOW SOCIETY LIMITED,,HD1 5JP,Total Exemption Small,Animal production support activities
53.68052,-1.70041,MAUGHANS CATERERS LIMITED,,WF14 9RW,Total Exemption Small,"Bread; pastry goods, cakes"
53.83329,-1.77783,GREGGS PLC,www.greggs.co.uk,BD18 3QJ,Group,"Bread; pastry goods, cakes"
53.86753,-1.9093,PERSONAL ICE LIMITED,,BD21 3RY,Total Exemption Small,"Bread; pastry goods, cakes"
53.48817,-1.01211,CATHERINES CHOICE LIMITED,www.catherineschoice.co.uk,DN9 3GA,Total Exemption Small,Other food products nec
53.79736,-1.58957,GREGGS PLC,www.greggs.co.uk,LS12 3AB,Group,"Bread; pastry goods, cakes"
53.95432,-1.10966,HOLGATE WINDMILL PRESERVATION SOCIETY,www.holgatewindmill.org,YO24 4JA,Total Exemption Small,Grain mill products
53.6378,-1.79817,EASTERN CURRY HOUSE LIMITED,,HD1 3JJ,Not Available,Dairy
53.69248,-1.31628,DUNHILLS (PONTEFRACT) P L C,www.haribo.co.uk,WF8 1NJ,Full accounts,"Cocoa, choc and sugar confectionaries"
53.79682,-1.4265,HAIN FROZEN FOODS UK LIMITED,www.haindaniels.com,LS15 8ZB,Full accounts,Other food products nec
54.52264,-1.56137,THE SWALEDALE CHEESE COMPANY LIMITED,www.swaledalecheese.co.uk,DL3 7EH,Total Exemption Small,Dairy
54.53543,-1.0521,GREGGS PLC,www.greggs.co.uk,TS14 6BG,Group,"Bread; pastry goods, cakes"
53.7153,-1.88137,P. WILKINSON (BAKERS) LIMITED,,HX1 3JP,Total Exemption Small,"Bread; pastry goods, cakes"
53.58484,-0.13268,CULINARY CO-PACKERS LIMITED,,DN37 9TZ,Not Available,Other food products nec
53.83986,-1.63736,HARDAKERS (HORSFORTH) LIMITED,,LS18 4AH,Micro-entity accounts,"Bread; pastry goods, cakes"
54.55894,-1.15624,PAUL MORGANS BAKERY LIMITED,www.morgans-bakery.co.uk,TS6 9BZ,Total Exemption Small,"Bread; pastry goods, cakes"
53.72861,-1.58194,PET DELICIOUS LIMITED,,WF3 1LW,Not Available,Prepared pet foods
53.86898,-1.8837,CLEARLY SCRUMPTIOUS LTD,www.clearlyscrumptious.co.uk,BD21 4LZ,Total Exemption Small,Other food products nec
54.57546,-1.23892,THOMAS OF YORK LIMITED,,TS1 5UB,Full accounts,"Bread; pastry goods, cakes"
53.81055,-1.51924,FOGG LTD,,LS8 5LW,Not Available,Prepared meals and dishes
53.59567,-0.43674,VERY CHILLI LIMITED,www.verychilli.com,DN20 0RB,Not Available,Condiments and seasonings
53.84392,-0.8218,ST HELEN'S FARM LIMITED,www.sthelensfarm.co.uk,YO42 4NP,Full accounts,Dairy
53.82341,-0.74265,HOMEMADE BY ANNI LTD,,YO43 4DZ,Total Exemption Small,"Bread; pastry goods, cakes"
54.56127,-1.20494,PAUL MORGANS BAKERY LIMITED,www.morgans-bakery.co.uk,TS3 7PB,Total Exemption Small,"Bread; pastry goods, cakes"
53.78401,-1.71607,ERIC RICHMOND LIMITED,,BD4 8NZ,Total Exemption Small,"Meat, poultry meat production"
53.77473,-0.33349,MISTRY & CO. LIMITED,www.mistryandco.com,HU7 0XQ,Total Exemption Small,Condiments and seasonings
53.80714,-1.58719,GREGGS PLC,www.greggs.co.uk,LS4 2EZ,Group,"Bread; pastry goods, cakes"
53.93376,-0.55859,T SOANES & SON (POULTRY) LTD,www.soanespoultry.co.uk,YO25 9UG,Total Exemption Small,"Meat, poultry meat production"
53.96325,-2.017049,DAVID HILL (SKIPTON) LIMITED,,BD23 1NJ,Total Exemption Small,Animal production support activities
53.81788,-0.92161,J A MOUNFIELD & SON LIMITED,www.mounfieldbutchersbubwith.co.uk,YO8 6LS,Total Exemption Small,"Meat, poultry meat production"
53.80509,-0.32843,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU7 5BZ,Full accounts,"Bread; pastry goods, cakes"
54.08355,-1.76297,PATELEY BRIDGE & DISTRICT FARMERS AUCTION MART LIMITED,,HG3 5HN,Total Exemption Small,Animal production support activities
53.81725,-1.66487,TARTE AND BERRY LIMITED,,LS28 5LY,Not Available,"Bread; pastry goods, cakes"
53.80965,-1.52886,VISION FOODS LIMITED,,LS7 1RQ,Total Exemption Small,Other food products nec
53.74643,-1.86407,ROBINSON MITCHELL LIMITED,www.robinsonmitchell.co.uk,HX3 6UF,Small company,"Meat, poultry meat production"
53.92484,-1.38681,HORSE NEXT DOOR EQUESTRIAN SERVICES LTD,,LS22 5HB,Total Exemption Small,Animal production support activities
54.13688,-1.52358,THOMAS OF YORK LIMITED,,HG4 1BW,Full accounts,"Bread; pastry goods, cakes"
54.01109,-0.381,HOLMES POULTRY LIMITED,,YO25 8NN,Total Exemption Small,"Meat, poultry meat production"
54.17325,-1.48159,THE INNOCENT PET CARE COMPANY LTD,www.innocentpetcare.co.uk,HG4 5NJ,Total Exemption Small,Prepared pet foods
54.50989,-1.35343,THE CAKE ROOM LIMITED,www.thecakeroomyarm.co.uk,TS15 9AL,Micro-entity accounts,"Bread; pastry goods, cakes"
53.79394,-1.7529,GREGGS PLC,www.greggs.co.uk,BD1 1PU,Group,"Bread; pastry goods, cakes"
54.00406,-1.44897,THE FRANK FOOD COMPANY LIMITED,www.thefrankfoodcompany.com,HG5 8LF,Total Exemption Small,Grain mill products
53.55232,-0.08729,PAUL DYAS ENGINEERING LTD.,,DN32 0BS,Total Exemption Small,Animal production support activities
54.17318,-1.36164,PROVIMI LIMITED,www.provimi.co.uk,YO7 3HE,Full accounts,Prepared farm animals feeds
53.70208,-1.78069,GREGGS PLC,www.greggs.co.uk,HD6 1AF,Group,"Bread; pastry goods, cakes"
54.23843,-0.7593,BURGESS GROUP PLC,www.burgessgroup.co.uk,YO18 7YB,Group,Prepared pet foods
53.6055,-1.78872,KEITH DRAKE LIMITED,,HD9 6PQ,Total Exemption Small,Prepared farm animals feeds
53.7343,-0.36861,GREGGS PLC,www.greggs.co.uk,HU3 4EJ,Group,"Bread; pastry goods, cakes"
53.60559,-0.42205,PIPERS CRISPS LIMITED,www.piperscrisps.com,DN20 0SP,Full accounts,Other food products nec
53.78405,-1.79327,HEALTHY OPTION PET FOOD LIMITED,www.healthyoptionpetfood.com,BD7 2NL,Total Exemption Small,Prepared pet foods
53.72261,-1.89038,SNAX 4 U (HALIFAX) LTD,,HX1 4JQ,Not Available,Other food products nec
53.68593,-1.8641,PURE PET FOOD LTD,www.purepetfood.co.uk,HX4 8LZ,Total Exemption Full,Prepared pet foods
54.52758,-1.5681,AGRITRADE DIRECT LIMITED,,DL3 7BE,Total Exemption Small,Animal production support activities
53.7375,-0.84266,ANNA'S HAPPY TROTTERS LIMITED,www.annashappytrotters.com,DN14 7TJ,Total Exemption Small,"Meat processing, preserving"
53.7968,-1.87235,ROBINSON MITCHELL LIMITED,www.robinsonmitchell.co.uk,BD13 3SG,Small company,"Meat, poultry meat production"
53.71905,-0.4239,WILLIAM JACKSON BAKERY (EXPORT) LIMITED,,HU13 0DZ,Full accounts,"Bread; pastry goods, cakes"
53.67604,-1.49806,LLOYD MAUNDER LIMITED,www.2sfg.com,WF2 8EE,Full accounts,"Meat, poultry meat production"
53.82088,-1.57873,ARTISAN BAKERY LIMITED,,LS6 3HG,Total Exemption Small,"Bread; pastry goods, cakes"
54.28636,-1.81263,RDA CATTLE SERVICES LIMITED,,DL8 4RB,Total Exemption Small,Animal production support activities
54.0813,-0.19228,SEATASTE (INTERNATIONAL) LIMITED,,YO15 3AN,Total Exemption Small,"Fish processing, preserving"
53.77603,-1.77173,OSSETT ABATTOIR SERVICES LIMITED,,BD5 9EH,Total Exemption Small,"Meat processing, preserving"
53.79247,-1.77307,MUMTAZ FOODS PLC,www.mumtaz.com,BD7 1ND,Full accounts,Prepared meals and dishes
53.62173,-0.7022,MOULDED FIBRE PRODUCTS LIMITED,www.mouldedfibreproductsltd.co.uk,DN15 8SD,Small company,Pulp
54.47134,-0.59573,WHITBY SEAFOODS LIMITED,www.whitby-seafoods.com,YO22 4PU,Group,"Fish processing, preserving"
53.95925,-1.08101,GREGGS PLC,www.greggs.co.uk,YO1 8RT,Group,"Bread; pastry goods, cakes"
53.74495,-0.34172,GREGGS PLC,www.greggs.co.uk,HU1 3LS,Group,"Bread; pastry goods, cakes"
53.67604,-1.49806,NORTHERN FOODS GROCERY GROUP LIMITED,www.northernfoods.com,WF2 8EE,Full accounts,"Rusks, biscuits; preserved pastry"
53.84943,-1.83682,J.WILD(CONFECTIONERS)LIMITED,www.grandmawilds.co.uk,BD16 4JD,Full accounts,"Bread; pastry goods, cakes"
53.94487,-1.04587,GREENS DESSERTS UK LTD,,YO10 5JU,Not Available,"Bread; pastry goods, cakes"
53.66966,-1.55151,FP PROCESSING LIMITED,,WF5 0HW,Total Exemption Small,Dairy
53.95896,-1.0842,GREGGS PLC,www.greggs.co.uk,YO1 9QL,Group,"Bread; pastry goods, cakes"
53.61794,-0.65884,ENVISAGE PLANNING CONSULTANTS LIMITED,,DN15 9YG,Total Exemption Small,Animal production support activities
53.67604,-1.49806,BOPARAN FOODS LIMITED,,WF2 8EE,Full accounts,"Meat, poultry meat production"
53.79906,-1.54287,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,LS1 6LR,Full accounts,"Bread; pastry goods, cakes"
53.96249,-2.040169,CRAVEN CATTLE MARTS LIMITED,,BD23 1UD,Small company,Animal production support activities
53.79703,-1.52216,COUNTRY STYLE FOODS (EUROPE) LIMITED,www.devonshiredesserts.com,LS9 8HY,Small company,"Bread; pastry goods, cakes"
53.86531,-1.90746,J.WILD(CONFECTIONERS)LIMITED,www.grandmawilds.co.uk,BD21 3PQ,Full accounts,"Bread; pastry goods, cakes"
54.14819,-0.8409,THE BARBELL BISTRO LIMITED,,YO17 6SN,Not Available,Prepared meals and dishes
53.97377,-1.13381,THE YORK PIE COMPANY LTD,,YO26 6GA,Total Exemption Small,"Meat, poultry meat production"
54.55696,-1.23321,PAUL MORGANS BAKERY LIMITED,www.morgans-bakery.co.uk,TS4 2TZ,Total Exemption Small,"Bread; pastry goods, cakes"
54.52968,-1.21807,SUGAR FREE SOLUTIONS LIMITED,,TS8 0RU,Total Exemption Small,"Cocoa, choc and sugar confectionaries"
54.65518,-1.2336,GREGGS PLC,www.greggs.co.uk,TS25 2LS,Group,"Bread; pastry goods, cakes"
53.72245,-1.85933,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,HX1 1DZ,Total Exemption Small,"Bread; pastry goods, cakes"
53.81637,-1.78787,FUELBOX NUTRITION LTD,,BD9 4BY,Not Available,Prepared meals and dishes
54.22981,-0.58864,DE READMAN FARRIERY LIMITED,,YO13 9PW,Total Exemption Small,Animal production support activities
53.83988,-0.40088,WITHERNAY LIMITED,,HU17 0LF,Total Exemption Small,Prepared farm animals feeds
53.98764,-1.50799,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,HG2 8PF,Total Exemption Small,"Bread; pastry goods, cakes"
54.00362,-0.43721,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,YO25 6PS,Full accounts,"Bread; pastry goods, cakes"
54.13241,-0.78878,DERVENTIO BAKERY LIMITED,,YO17 9HP,Total Exemption Small,"Bread; pastry goods, cakes"
54.28366,-0.39982,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,YO11 1DY,Full accounts,"Bread; pastry goods, cakes"
53.68367,-0.01476,PIG FARM CONSULTING LIMITED,,HU12 0NA,Total Exemption Small,Animal production support activities
53.56614,-0.08611,GREGGS PLC,www.greggs.co.uk,DN31 1ED,Group,"Bread; pastry goods, cakes"
54.43396,-1.49304,OWENS GROUSE GRIT LIMITED,,DL6 2NF,Total Exemption Small,Prepared farm animals feeds
54.61825,-1.06446,PAUL MORGANS BAKERY LIMITED,www.morgans-bakery.co.uk,TS10 3DD,Total Exemption Small,"Bread; pastry goods, cakes"
54.68365,-1.21324,GREGGS PLC,www.greggs.co.uk,TS24 7RR,Group,"Bread; pastry goods, cakes"
53.58435,-1.70537,MWG HIRE LIMITED,,HD8 8HB,Total Exemption Small,Animal production support activities
53.64803,-1.53464,WASSEN INTERNATIONAL LIMITED,www.wassen.com,WF4 3DB,Full accounts,Other food products nec
53.69376,-1.82876,DEBRIAR LIMITED,www.debriar.co.uk,HX5 9HB,Total Exemption Small,"Meat, poultry meat production"
53.86502,-0.67042,KINGSWOOD MEATS LTD.,,YO43 3FH,Total Exemption Small,"Meat, poultry meat production"
53.56579,-0.08518,GREGGS PLC,www.greggs.co.uk,DN31 1UU,Group,"Bread; pastry goods, cakes"
53.71902,-0.15625,FIELD GRADE LIMITED,,HU12 9NQ,Total Exemption Small,Post-harvest crop activities
53.59188,-0.64557,GREGGS PLC,www.greggs.co.uk,DN15 6SB,Group,"Bread; pastry goods, cakes"
53.5722,-1.66098,CHAPEL FOODS LIMITED,www.chapelfoods.co.uk,HD8 8QH,Full accounts,Prepared meals and dishes
53.90776,-1.40472,WHARFE VALLEY FARMS LIMITED,www.wharfevalleyfarms.co.uk,LS22 5BA,Total Exemption Small,"Oil, fat manufacture"
53.64781,-1.84881,BABY BITES ADVENTURE LTD,,HD3 4TJ,Not Available,Other food products nec
53.80625,-1.71375,RATHBONE KEAR LIMITED,www.rathbones-bakery.co.uk,BD3 7DL,Full accounts,"Bread; pastry goods, cakes"
53.67604,-1.49806,ETHNIC CUISINE LIMITED,www.ethniccuisine.co.uk,WF2 8EE,Full accounts,Prepared meals and dishes
54.48843,-0.7749,J P FLOYD LIMITED,,YO21 2BQ,Micro-entity accounts,Post-harvest crop activities
53.70698,-1.67509,GREGGS PLC,www.greggs.co.uk,WF16 0EZ,Group,"Bread; pastry goods, cakes"
54.00258,-0.4243,GRAIN CARE LIMITED,,YO25 5PE,Total Exemption Small,Post-harvest crop activities
53.92703,-1.82869,DEDICATED TO DOGS LIMITED,,LS29 9ET,Not Available,Animal production support activities
54.30633,-1.55963,VALE OF MOWBRAY LIMITED,www.valeofmowbray.co.uk,DL7 9AW,Medium Company,"Meat, poultry meat production"
53.79736,-1.76374,ZOYA DESSERTS LIMITED,,BD1 2RX,Total Exemption Small,"Bread; pastry goods, cakes"
53.77333,-1.79889,KEITH DRAKE LIMITED,,BD7 4PF,Total Exemption Small,Prepared farm animals feeds
53.79417,-1.54692,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,LS1 4BQ,Full accounts,"Bread; pastry goods, cakes"
53.73224,-1.72425,IMPERA NUTRITION LTD,,BD19 3UE,Total Exemption Small,Other food products nec
53.83656,-1.54262,BOMBAY STREET LIMITED,www.bombaystreetuk.com,LS17 5NU,Not Available,Condiments and seasonings
53.6767,-1.86316,MEDINA GROUP LIMITED,,HX4 9BH,Not Available,"Poultry meat processing, preserving"
53.7955,-1.76237,FRESCO CAKES LTD,,BD1 2HA,Total Exemption Small,"Rusks, biscuits; preserved pastry"
53.58995,-1.30994,ICECO EUROPE LIMITED,www.bluekeld.co.uk,WF9 3AP,Small company,Other food products nec
53.79682,-1.4265,DANIELS CHILLED FOODS LIMITED,www.danielschilledfoods.co.uk,LS15 8ZB,Full accounts,Other food products nec
53.81387,-1.52073,TROPICS FOOD UK LIMITED,,LS8 5AN,Total Exemption Small,Condiments and seasonings
53.63349,-1.71107,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,HD8 0DS,Total Exemption Small,"Bread; pastry goods, cakes"
54.40355,-1.73915,SPENNYBARN LIMITED,,DL10 4QA,Total Exemption Small,Animal production support activities
53.75402,-1.44502,HOWGATE & FARRAR OF WOODLESFORD LIMITED,www.howgateandfarrar.co.uk,LS26 8LQ,Total Exemption Small,"Meat, poultry meat production"
53.83938,-1.61076,RAKUSEN'S LIMITED,www.rakusens.co.uk,LS16 6QN,Total Exemption Small,"Rusks, biscuits; preserved pastry"
53.72986,-1.74981,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,BD19 6EN,Total Exemption Small,"Bread; pastry goods, cakes"
54.18478,-1.26184,AGRI-TEC LIMITED,,YO7 3AY,Total Exemption Small,Animal production support activities
53.99717,-1.70313,PETTIES PAWS LIMITED,,HG3 1SP,Micro-entity accounts,Animal production support activities
53.95872,-1.07937,GREGGS PLC,www.greggs.co.uk,YO1 9UP,Group,"Bread; pastry goods, cakes"
54.52665,-1.55547,GREGGS PLC,www.greggs.co.uk,DL3 6SL,Group,"Bread; pastry goods, cakes"
54.07189,-1.782,MOORVIEW RESCUE LIMITED,,HG3 5JF,Total Exemption Full,Animal production support activities
53.52052,-1.13362,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,DN1 3JN,Full accounts,"Bread; pastry goods, cakes"
53.96283,-0.32385,ORCHARD HOUSE (DRIFFIELD) CONSULTING LIMITED,,YO25 8LG,Total Exemption Small,Animal production support activities
53.7226,-1.87944,EAST WEST CATERING LIMITED,www.eastwestcatering.co.uk,HX1 5JE,Total Exemption Small,"Meat, poultry meat production"
54.57174,-1.20629,R&R ICE CREAM UK LIMITED,www.richmond-icecream.co.uk,TS3 6LL,Full accounts,Ice cream
53.58995,-1.30994,GA INTERNATIONAL FOOD SERVICES LIMITED,www.georgeabrahams.co.uk,WF9 3AP,Full accounts,"Meat processing, preserving"
54.393,-1.65713,YORKSHIRE GAME 17 LIMITED,,DL10 7SN,Not Available,"Meat processing, preserving"
53.57934,-1.00145,RHODES OF THORNE LIMITED,,DN7 6QD,Total Exemption Small,"Bread; pastry goods, cakes"
54.07576,-1.73879,BLEIKER'S SMOKE HOUSE LIMITED,www.bleikers.co.uk,HG3 5QH,Full accounts,"Fish processing, preserving"
53.84117,-0.4319,MATHISON REGISTERED FARRIERS LIMITED,,HU17 8EU,Total Exemption Small,Animal production support activities
53.77137,-1.75323,GORDON RHODES & SON,,BD5 8HW,Not Available,"Oil, fat manufacture"
53.68391,-1.57316,ZEINA FOODS LIMITED,www.zeinafoods.com,WF5 9JE,Full accounts,Other food products nec
53.99942,-0.45912,C&D FOODS (DRIFFIELD) UNLIMITED,www.pascoes.co.uk,YO25 9GG,Full accounts,Prepared pet foods
53.5337,-1.13797,SARVAL LIMITED,www.saria.co.uk,DN5 9TL,Full accounts,Prepared farm animals feeds
53.8046,-1.56744,WISEMAN'S BAKERY LIMITED,,LS3 1DF,Total Exemption Small,"Bread; pastry goods, cakes"
53.68426,-0.43949,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,DN18 5ER,Full accounts,"Bread; pastry goods, cakes"
53.68406,-1.49823,GREGGS PLC,www.greggs.co.uk,WF1 3AN,Group,"Bread; pastry goods, cakes"
54.56341,-1.31347,GREGGS PLC,www.greggs.co.uk,TS18 1BB,Group,"Bread; pastry goods, cakes"
54.03555,-1.294,HOLME FARMED VENISON (PRODUCE) LIMITED,www.hfv.co.uk,YO26 9SR,Total Exemption Small,"Meat processing, preserving"
53.95187,-1.44696,SPOFFORTH FORGE LIMITED,,HG3 1DB,Total Exemption Small,Animal production support activities
53.61299,-0.42847,THE PASTRY ROOM LTD,www.thepastryroom.co.uk,DN20 0NU,Total Exemption Small,Other food products nec
53.99202,-1.51953,CROWN PLACE (HARROGATE) LTD,,HG2 7SB,Total Exemption Small,Ice cream
54.56101,-0.98237,PETER F. SHORT (BUTCHERS) LIMITED,,TS12 2EA,Total Exemption Small,"Meat, poultry meat production"
53.94278,-1.59095,CRAIN SYKE FARM LTD,,LS17 0AD,Total Exemption Small,Animal production support activities
53.85484,-1.59163,NUTRITOR LTD,,LS16 7NR,Not Available,Dairy
54.02087,-0.66616,AB AGRI LIMITED,www.abagri.com,YO25 9RT,Full accounts,Prepared farm animals feeds
53.79581,-1.22809,AB AGRI LIMITED,www.abagri.com,LS25 6JZ,Full accounts,Prepared farm animals feeds
53.68591,-1.49831,GREGGS PLC,www.greggs.co.uk,WF1 3AQ,Group,"Bread; pastry goods, cakes"
53.75386,-0.33482,SMITH ENGINEERING (HULL) LIMITED,,HU2 0PJ,Total Exemption Small,Animal production support activities
53.62086,-1.88635,THE HANDMADE BAKERY (MARSDEN) LTD,www.thehandmadebakery.coop,HD7 5HA,Total Exemption Small,"Bread; pastry goods, cakes"
53.77079,-1.06417,MARSHALVANE LIMITED,,YO8 8NB,Group,Animal production support activities
53.8149,-1.56847,BAXTER MURRAY LTD,www.baxtermurray.co.uk,LS6 1PF,Total Exemption Small,"Cocoa, choc and sugar confectionaries"
53.679791,-1.512613,WARBURTONS LIMITED,www.warburtons.co.uk,WF2 9NH,Full accounts,"Bread; pastry goods, cakes"
53.84085,-0.78939,MEADOW FOODS LIMITED,www.meadowfoods.com,YO43 4AN,Full accounts,Dairy
53.75056,-0.96042,THE DAIRY KICK COMPANY LIMITED,,DN14 7HU,Not Available,Dairy
54.51027,-1.35553,PAUL MORGANS BAKERY LIMITED,www.morgans-bakery.co.uk,TS15 9BB,Total Exemption Small,"Bread; pastry goods, cakes"
54.56549,-1.31411,GREGGS PLC,www.greggs.co.uk,TS18 1RH,Group,"Bread; pastry goods, cakes"
53.90607,-1.69433,OTLEY CATTLE MARKET AUCTION LIMITED,,LS21 3AP,Total Exemption Small,Animal production support activities
53.83105,-0.80273,P & J DOWSON LIMITED,,YO43 4HE,Not Available,Animal production support activities
53.9579,-1.60156,SWIRES FARM SERVICES LTD,,HG3 1QY,Total Exemption Small,Animal production support activities
53.92395,-1.58668,THE RURAL FOOD COMPANY LTD,,LS17 0EA,Not Available,Prepared meals and dishes
53.67604,-1.49806,CHALLENGER FOODS LIMITED,www.2sfg.com,WF2 8EE,Full accounts,"Poultry meat processing, preserving"
53.76604,-0.48857,LOWNA DAIRY LIMITED,,HU16 5ZA,Total Exemption Small,Animal production support activities
